"Station Name","MACMILLAN PASS"
"Province","YUKON TERRITORY"
"Latitude","63.24"
"Longitude","-130.04"
"Elevation","1379.00"
"Climate Identifier","2100693"
"WMO Identifier","71990"
"TC Identifier","WNV"

"Legend"
"B","More than one occurrence and estimated"
"E","Estimated"
"M","Missing"
"S","More than one occurrence"
"T","Trace"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"

"Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1998-02","1998","02","-6.8","E","-15.3","E","-11.1","E","0.6","E","-25.7","E","0.0","","41.0","","41.0","","","",,"",,""
"1998-03","1998","03","-6.4","E","-17.6","E","-12.0","E","5.1","E","-31.3","E","0.0","","185.0","E","185.0","E","","",,"",,""
"1998-04","1998","04","3.9","E","-8.4","E","-2.3","E","9.7","E","-20.0","E","10.8","E","59.2","E","70.0","E","","",,"",,""
"1998-05","1998","05","13.2","E","0.7","E","6.9","E","25.1","E","-8.9","E","","","","","","","0","E",,"",,""
"1998-06","1998","06","16.9","E","4.6","E","10.8","E","25.6","E","0.4","E","","","","","","","","",,"",,""
"1998-07","1998","07","18.8","E","6.8","E","12.8","E","26.2","E","1.9","B","","","","","","","0","",,"",,""
"1998-08","1998","08","13.5","E","2.4","E","8.0","E","20.5","","-3.5","E","","","","","","","0","",,"",,""
"1998-09","1998","09","6.3","E","-2.5","E","1.9","E","12.2","","-11.3","","","","","","","","","",,"",,""
"1998-10","1998","10","-3.3","E","-9.9","E","-6.6","E","5.3","","-21.4","S","","","","","","","","",,"",,""
"1998-11","1998","11","-14.7","E","-21.2","E","-18.0","E","-3.4","","-30.6","","","","","","","","","",,"",,""
"1998-12","1998","12","","","","","","","","","","","","","","","","","","",,"",,""
"1999-01","1999","01","-19.0","I","-23.8","I","-21.4","I","-7.2","I","-31.6","I","0.0","I","13.4","I","13.4","I","45","",,"",,""
"1999-02","1999","02","-14.3","","-21.3","","-17.8","","-6.4","","-27.4","","0.0","","134.3","E","134.3","E","69","E",,"",,""
"1999-03","1999","03","-8.6","","-17.7","E","-13.2","E","1.8","","-34.6","","0.0","","43.6","E","43.6","E","79","E",,"",,""
"1999-04","1999","04","-1.4","","-10.7","","-6.1","","5.7","","-19.9","","0.0","","177.3","E","177.3","E","110","E",,"",,""
"1999-05","1999","05","5.4","","-3.1","","1.2","","9.5","","-7.5","","6.3","","40.0","E","46.3","E","69","E",,"",,""
"1999-06","1999","06","","","","","","","","","","","","","","","","","","",,"",,""
"1999-07","1999","07","15.1","","3.2","","9.2","","25.1","","-2.3","","5.2","","0.0","","5.2","","0","",,"",,""
"1999-08","1999","08","16.0","","4.6","","10.3","","28.0","","-3.5","","","","","","","","","",,"",,""
"1999-09","1999","09","6.1","","-1.5","","2.3","","13.6","","-17.4","","","","","","","","","",,"",,""
"1999-10","1999","10","-2.0","","-9.3","","-5.7","","5.3","","-20.0","","","","","","","","","",,"",,""
"1999-11","1999","11","-11.0","","-17.4","","-14.2","","0.1","","-29.7","","","","","","","","","",,"",,""
"1999-12","1999","12","-10.4","","-18.6","","-14.5","","6.1","","-34.9","S","","","","","","","","",,"",,""
"2000-01","2000","01","-18.0","","-25.4","","-21.8","","-2.5","","-37.7","","","","","","","","","",,"",,""
"2000-02","2000","02","-7.9","","-16.0","","-12.0","","-2.1","","-29.0","","","","","","","","","",,"",,""
"2000-03","2000","03","","","","","","","","","","","","","","","","","","",,"",,""
"2000-04","2000","04","-5.3","","-15.1","","-10.2","","6.0","","-27.8","","0.0","","3.9","E","3.9","","110","",,"",,""
"2000-05","2000","05","5.9","","-4.3","","0.8","","11.3","","-13.7","","0.3","","1.3","E","1.6","","51","",,"",,""
"2000-06","2000","06","13.9","","4.1","","9.0","","21.0","","0.3","","","","","","","","0","",,"",,""
"2000-07","2000","07","15.4","","5.7","","10.6","","21.0","","2.4","","","","0.0","","","","0","",,"",,""
"2000-08","2000","08","10.2","","1.7","","6.0","","20.3","S","-4.2","","0.9","","0.0","","0.9","","0","",,"",,""
"2000-09","2000","09","3.9","","-2.9","","0.5","","9.0","","-11.9","","0.0","","0.4","E","0.4","","","M",,"",,""
"2000-10","2000","10","-3.9","","-10.7","","-7.3","","4.6","S","-19.7","","","","","","","","","",,"",,""
"2000-11","2000","11","-7.7","","-13.1","","-10.4","","0.7","","-23.4","","","","","","","","","",,"",,""
"2000-12","2000","12","-14.3","","-21.7","","-18.0","","-0.7","","-34.8","","","","","","","","","",,"",,""
"2001-01","2001","01","-6.1","","-15.2","","-10.7","","0.6","","-24.6","","","","","","","","","",,"",,""
"2001-02","2001","02","-14.3","","-21.6","","-18.0","","-0.6","","-37.9","","","","","","","","","",,"",,""
"2001-03","2001","03","-11.1","","-18.6","","-14.8","","-1.6","","-36.9","","","","","","","","","",,"",,""
"2001-04","2001","04","-2.5","","-10.5","","-6.6","","2.8","","-19.6","","","","","","","","","",,"",,""
"2001-05","2001","05","3.6","","-4.1","","-0.2","","10.6","","-11.4","","","","","","","","0","",,"",,""
"2001-06","2001","06","13.0","","3.3","","8.2","","18.4","","-2.9","","","","","","","","0","",,"",,""
"2001-07","2001","07","15.8","","5.5","","10.7","","27.2","","1.1","","","","","","","","0","",,"",,""
"2001-08","2001","08","14.7","","4.4","","9.6","","22.2","","-0.8","","","","","","","","0","",,"",,""
"2001-09","2001","09","7.1","","-1.0","","3.1","","12.0","","-5.7","","","","","","","","0","",,"",,""
"2001-10","2001","10","-4.3","","-10.7","","-7.5","","9.3","","-21.1","S","","","","","","","","",,"",,""
"2001-11","2001","11","-11.8","","-18.2","","-15.0","","-2.5","","-31.4","","","","","","","","","",,"",,""
"2001-12","2001","12","-16.5","","-23.5","","-20.0","","1.2","","-37.6","","","","","","","","","",,"",,""
"2002-01","2002","01","-14.2","","-20.7","","-17.5","","-0.9","","-35.0","","","","","","","","","",,"",,""
"2002-02","2002","02","-11.6","","-18.5","","-15.1","","-3.5","","-28.0","","","","","","","","","",,"",,""
"2002-03","2002","03","-15.3","","-24.3","","-19.8","","-6.4","","-33.1","","","","","","","","","",,"",,""
"2002-04","2002","04","-6.6","","-16.3","","-11.5","","7.8","","-31.2","","","","","","","","","",,"",,""
"2002-05","2002","05","6.0","","-5.3","","0.4","","16.2","","-25.0","","","","","","","","0","",,"",,""
"2002-06","2002","06","14.3","","2.1","","8.2","","21.3","","-3.6","","","","","","","","0","",,"",,""
"2002-07","2002","07","16.0","","4.9","","10.5","","22.4","","-2.8","","","","","","","","0","",,"",,""
"2002-08","2002","08","10.4","","2.7","","6.5","","17.4","","-3.1","","132.3","","0.0","","132.3","","0","",,"",,""
"2002-09","2002","09","7.9","","-1.2","","3.4","","15.5","","-5.3","","28.1","","20.6","E","48.7","","0","",,"",,""
"2002-10","2002","10","-0.7","","-8.5","","-4.6","","7.4","","-21.3","","0.6","","61.5","E","62.1","","21","",,"",,""
"2002-11","2002","11","-5.3","","-11.9","","-8.6","","5.4","","-26.0","","0.0","","28.5","E","28.5","","34","",,"",,""
"2002-12","2002","12","-9.2","","-16.7","E","-13.0","E","-0.5","","-29.1","E","0.0","","53.7","E","53.7","","62","",,"",,""
"2003-01","2003","01","-14.8","","-22.8","","-18.8","","0.5","","-36.4","","0.0","","41.1","E","41.1","","79","E",,"",,""
"2003-02","2003","02","-12.4","","-19.7","","-16.1","","-1.6","","-37.1","","0.0","","27.1","E","27.0","","79","",,"",,""
"2003-03","2003","03","-12.5","","-21.1","","-16.8","","-3.6","","-40.0","","0.0","","53.1","E","40.7","","97","E",,"",,""
"2003-04","2003","04","-3.8","E","-13.8","","-8.8","E","6.5","E","-27.4","","1.0","","14.5","E","15.5","","83","E",,"",,""
"2003-05","2003","05","5.0","","-4.5","","0.2","","15.0","","-15.7","","18.6","","5.4","E","24.0","","10","",,"",,""
"2003-06","2003","06","13.0","","1.5","","7.3","","19.0","","-5.2","","58.0","","0.0","","58.0","","0","",,"",,""
"2003-07","2003","07","18.2","","5.4","","11.8","","23.9","","0.0","","65.4","","0.0","","65.4","","0","",,"",,""
"2003-08","2003","08","13.4","","2.6","","8.0","","22.1","","-6.7","","93.0","","0.0","","93.0","","0","",,"",,""
"2003-09","2003","09","5.1","","-3.4","","0.8","","14.6","","-15.4","","29.2","","34.7","E","59.8","","12","",,"",,""
"2003-10","2003","10","1.4","","-7.1","","-2.9","","16.1","","-23.0","","10.8","","29.1","E","39.0","","18","",,"",,""
"2003-11","2003","11","-12.6","","-20.5","","-16.6","","-2.7","","-32.4","","0.0","","68.3","E","61.7","","43","",,"",,""
"2003-12","2003","12","-10.5","","-17.8","","-14.2","","1.2","","-28.9","","0.0","","67.5","E","61.1","","58","",,"",,""
"2004-01","2004","01","","","","","","","","","","","","","","","","","","",,"",,""
"2004-02","2004","02","-8.0","I","-16.0","I","-12.0","I","-0.8","I","-23.8","I","","","","","9.3","","","",,"",,""
"2004-03","2004","03","-11.9","","-21.4","","-16.7","","0.3","","-34.8","","","","","","104.1","","","",,"",,""
"2004-04","2004","04","-2.1","","-12.6","","-7.3","","5.0","","-22.0","","","","","","67.2","","","",,"",,""
"2004-05","2004","05","4.1","","-6.3","","-1.1","","14.0","","-21.3","","","","","","54.4","","","",,"",,""
"2004-06","2004","06","19.2","","5.2","E","12.1","E","27.0","","1.5","E","","","","","71.4","","","",,"",,""
"2004-07","2004","07","19.0","E","5.4","E","12.3","E","23.4","E","1.0","E","","","","","44.3","","","",,"",,""
"2004-08","2004","08","16.4","","2.2","","9.3","","23.2","","-7.6","","59.0","","0.0","","59.0","","0","",,"",,""
"2004-09","2004","09","3.4","E","-4.9","","-0.8","E","13.5","E","-17.6","","","","","","49.4","","","",,"",,""
"2004-10","2004","10","-4.0","","-11.3","","-7.7","","4.9","","-29.1","","","","","","75.4","","","",,"",,""
"2004-11","2004","11","-8.0","","-14.7","","-11.4","","-2.2","","-27.1","","","","","","34.9","","","",,"",,""
"2004-12","2004","12","-13.3","","-22.3","","-17.8","","1.8","","-34.5","","","","","","115.0","","","",,"",,""
"2005-01","2005","01","-17.5","I","-25.8","I","-21.7","I","-2.7","I","-40.7","I","","","","","22.2","I","","",,"",,""
"2005-02","2005","02","-13.0","","-21.6","","-17.4","","0.0","","-39.3","","0.0","","78.7","","78.7","","131","",,"",,""
"2005-03","2005","03","-12.3","I","-18.1","I","-15.2","I","-6.5","I","-25.0","I","","","","","5.3","","","",,"",,""
"2005-04","2005","04","-4.5","","-9.6","","-7.0","","0.1","","-17.9","","","","","","31.8","","","",,"",,""
"2005-05","2005","05","7.2","","-2.1","","2.6","","15.4","","-13.0","","25.3","","0.3","","25.6","","22","",,"",,""
"2005-06","2005","06","15.5","","2.0","","8.8","","22.5","","-5.8","","81.4","","0.0","","81.4","","0","",,"",,""
"2005-07","2005","07","15.5","","4.6","","10.1","","21.9","","0.6","","109.0","","0.0","","109.0","","0","",,"",,""
"2005-08","2005","08","14.0","","2.7","","8.3","","23.9","","-2.2","","104.0","","0.0","","104.0","","0","",,"",,""
"2005-09","2005","09","6.5","","-0.5","","3.0","","11.5","","-3.3","","46.5","","23.1","","60.9","","3","",,"",,""
"2005-10","2005","10","-1.2","","-8.7","","-5.0","","3.8","","-19.1","","","","","","0.0","","","",,"",,""
"2005-11","2005","11","-10.3","","-17.0","","-13.7","","5.8","","-30.5","S","4.0","","63.8","","67.8","","57","",,"",,""
"2005-12","2005","12","-9.0","","-16.5","","-12.8","","0.6","","-32.2","","0.0","","22.6","","22.6","","60","",,"",,""
"2006-01","2006","01","-19.1","I","-25.0","I","-22.6","I","-9.9","I","-36.4","I","0.0","","65.5","","65.5","","85","",,"",,""
"2006-02","2006","02","-12.7","","-21.0","","-16.9","","1.0","","-35.2","","0.8","","30.4","","25.6","","83","E",,"",,""
"2006-03","2006","03","-14.3","","-23.4","","-18.9","","-2.3","","-36.3","","0.3","","26.6","","26.9","","88","",,"",,""
"2006-04","2006","04","-2.4","E","-11.2","E","-6.8","E","4.9","","-21.6","E","19.0","","10.3","","29.3","","93","",,"",,""
"2006-05","2006","05","","","","","","","","","","","","","","","","","","",,"",,""
"2006-06","2006","06","15.9","","3.6","","9.8","","27.5","","-4.6","","68.6","","0.0","","68.6","","0","",,"",,""
"2006-07","2006","07","","","","","","","","","","","","","","","","","","",,"",,""
"2006-08","2006","08","","","","","","","","","","","","","","","","","","",,"",,""
"2006-09","2006","09","","","","","","","","","","","","","","","","","","",,"",,""
"2006-10","2006","10","","","","","","","","","","","","","","","","","","",,"",,""
"2006-11","2006","11","-21.1","E","-28.4","E","-24.8","E","-14.6","","-35.5","","0.0","","15.7","E","62.6","E","33","",,"",,""
"2006-12","2006","12","","","","","","","","","","","","","","","","","","",,"",,""
"2007-01","2007","01","","","-20.8","","","","","","-36.8","","","","","","25.4","I","72","",,"",,""
"2007-02","2007","02","-20.8","E","-28.6","E","-24.7","E","-7.6","","-39.1","","0.0","","0.0","","0.0","","75","E",,"",,""
"2007-03","2007","03","","","","","","","","","","","","","","","","","","",,"",,""
"2007-04","2007","04","-2.0","E","-11.6","E","-6.8","E","6.0","E","-27.8","E","24.8","E","71.4","E","218.4","E","103","E",,"",,""
"2007-05","2007","05","","","","","","","","","","","","","","","","","","",,"",,""
"2007-06","2007","06","15.9","E","3.1","E","9.5","E","21.9","","-1.2","","51.2","E","3.8","E","110.5","E","","M",,"",,""
"2007-07","2007","07","","","","","","","","","","","","","","","","","","",,"",,""
"2007-08","2007","08","","","","","","","","","","","","","","","","","","",,"",,""
"2007-09","2007","09","","","","","","","","","","","","","","","","","","",,"",,""
"2007-10","2007","10","","","","","","","","","","","","","","","","","","",,"",,""
"2007-11","2007","11","-10.1","E","-17.4","E","-13.8","E","-2.9","","-26.9","","0.0","","0.0","","613.3","E","","",,"",,""
